{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.4141006253868248, 'learning_rate': 0.0009134924272615968, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 17, 'new_fc_2': 3, 'new_fc_3': 26, 'new_fc_4': 15, 'new_fc_5': 24, 'new_fc_6': 20, 'new_fc_7': 21, 'new_fc_8': 12, 'new_fc_9': 8, 'new_fc_10': 1}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 1, 'dr_f': 0.1215075043300998, 'learning_rate': 0.0006511047175372385, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 23, 'new_fc_2': 27, 'new_fc_3': 5, 'new_fc_4': 18, 'new_fc_5': 6, 'new_fc_6': 7, 'new_fc_7': 16, 'new_fc_8': 6, 'new_fc_9': 16, 'new_fc_10': 10}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 8, 'dr_f': 0.09371079735952623, 'learning_rate': 0.0009842761800372046, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 11, 'new_fc_2': 10, 'new_fc_3': 23, 'new_fc_4': 8, 'new_fc_5': 25, 'new_fc_6': 17, 'new_fc_7': 16, 'new_fc_8': 8, 'new_fc_9': 26, 'new_fc_10': 0}
{'num_neurons': 4, 'unit_c1': 3, 'unit_c2': 1, 'dr_f': 0.46884778862880605, 'learning_rate': 0.000652544123600753, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 28, 'new_fc_2': 32, 'new_fc_3': 22, 'new_fc_4': 17, 'new_fc_5': 0, 'new_fc_6': 0, 'new_fc_7': 21, 'new_fc_8': 14, 'new_fc_9': 23, 'new_fc_10': 16}
{'num_neurons': 16, 'unit_c1': 1, 'unit_c2': 3, 'dr_f': 0.16655870775, 'learning_rate': 0.000380733842, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 14, 'new_fc_2': 11, 'new_fc_3': 31, 'new_fc_4': 18, 'new_fc_5': 8, 'new_fc_6': 31, 'new_fc_7': 18, 'new_fc_8': 11, 'new_fc_9': 6, 'new_fc_10': 3}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.18927403113919344, 'learning_rate': 0.0006970329588784207, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 15, 'new_fc_2': 2, 'new_fc_3': 29, 'new_fc_4': 1, 'new_fc_5': 9, 'new_fc_6': 32, 'new_fc_7': 27, 'new_fc_8': 9, 'new_fc_9': 31, 'new_fc_10': 23}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.0638069334835342, 'learning_rate': 0.00039179764933876363, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 2, 'new_fc_2': 11, 'new_fc_3': 21, 'new_fc_4': 2, 'new_fc_5': 19, 'new_fc_6': 31, 'new_fc_7': 14, 'new_fc_8': 13, 'new_fc_9': 3, 'new_fc_10': 15}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 5, 'dr_f': 0.14803110097055228, 'learning_rate': 0.0004925460170838184, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 29, 'new_fc_2': 11, 'new_fc_3': 25, 'new_fc_4': 26, 'new_fc_5': 31, 'new_fc_6': 31, 'new_fc_7': 24, 'new_fc_8': 19, 'new_fc_9': 25, 'new_fc_10': 2}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 1, 'dr_f': 0.1233575408611626, 'learning_rate': 0.00019796283417516952, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 1, 'new_fc_2': 20, 'new_fc_3': 30, 'new_fc_4': 29, 'new_fc_5': 3, 'new_fc_6': 29, 'new_fc_7': 2, 'new_fc_8': 12, 'new_fc_9': 6, 'new_fc_10': 21}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 8, 'dr_f': 0.3412228220118334, 'learning_rate': 0.0009299403340553909, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 22, 'new_fc_2': 28, 'new_fc_3': 23, 'new_fc_4': 13, 'new_fc_5': 11, 'new_fc_6': 15, 'new_fc_7': 26, 'new_fc_8': 21, 'new_fc_9': 29, 'new_fc_10': 26}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 8, 'dr_f': 0.4606189827844307, 'learning_rate': 0.0002118789812546441, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 13, 'new_fc_2': 1, 'new_fc_3': 25, 'new_fc_4': 27, 'new_fc_5': 19, 'new_fc_6': 5, 'new_fc_7': 17, 'new_fc_8': 5, 'new_fc_9': 29, 'new_fc_10': 27}
{'num_neurons': 4, 'unit_c1': 3, 'unit_c2': 1, 'dr_f': 0.24208923599323565, 'learning_rate': 0.00042256393011057394, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 28, 'new_fc_2': 24, 'new_fc_3': 16, 'new_fc_4': 7, 'new_fc_5': 16, 'new_fc_6': 16, 'new_fc_7': 4, 'new_fc_8': 7, 'new_fc_9': 12, 'new_fc_10': 25}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.033708645162498344, 'learning_rate': 0.0004832257472745028, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 3, 'new_fc_2': 31, 'new_fc_3': 19, 'new_fc_4': 15, 'new_fc_5': 5, 'new_fc_6': 0, 'new_fc_7': 20, 'new_fc_8': 17, 'new_fc_9': 28, 'new_fc_10': 6}
{'num_neurons': 16, 'unit_c1': 1, 'unit_c2': 4, 'dr_f': 0.091323808753, 'learning_rate': 0.000235801065, 'batch_size': 64, 'optimizer': 'SGD', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 31, 'new_fc_2': 27, 'new_fc_3': 10, 'new_fc_4': 31, 'new_fc_5': 6, 'new_fc_6': 15, 'new_fc_7': 15, 'new_fc_8': 29, 'new_fc_9': 0, 'new_fc_10': 8}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.44710712923390694, 'learning_rate': 0.0003942634183152747, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 32, 'new_fc_2': 19, 'new_fc_3': 7, 'new_fc_4': 20, 'new_fc_5': 32, 'new_fc_6': 6, 'new_fc_7': 1, 'new_fc_8': 8, 'new_fc_9': 7, 'new_fc_10': 14}
{'num_neurons': 4, 'unit_c1': 3, 'unit_c2': 1, 'dr_f': 0.24208923599323565, 'learning_rate': 0.00042256393011057394, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 28, 'new_fc_2': 24, 'new_fc_3': 16, 'new_fc_4': 7, 'new_fc_5': 16, 'new_fc_6': 16, 'new_fc_7': 4, 'new_fc_8': 7, 'new_fc_9': 12, 'new_fc_10': 25}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.07958539058981123, 'learning_rate': 0.0006632593584305808, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 20, 'new_fc_2': 10, 'new_fc_3': 32, 'new_fc_4': 31, 'new_fc_5': 26, 'new_fc_6': 18, 'new_fc_7': 13, 'new_fc_8': 27, 'new_fc_9': 12, 'new_fc_10': 4}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.189274031139, 'learning_rate': 0.000697032959, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 15, 'new_fc_2': 2, 'new_fc_3': 29, 'new_fc_4': 1, 'new_fc_5': 9, 'new_fc_6': 32, 'new_fc_7': 27, 'new_fc_8': 9, 'new_fc_9': 31, 'new_fc_10': 23}
{'num_neurons': 4, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.395928772109, 'learning_rate': 0.000155322021, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 29, 'new_fc_2': 15, 'new_fc_3': 11, 'new_fc_4': 19, 'new_fc_5': 24, 'new_fc_6': 25, 'new_fc_7': 3, 'new_fc_8': 10, 'new_fc_9': 15, 'new_fc_10': 32}
{'num_neurons': 4, 'unit_c1': 2, 'unit_c2': 4, 'dr_f': 0.3603338358392567, 'learning_rate': 0.0008457496750153631, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 12, 'new_fc_2': 20, 'new_fc_3': 1, 'new_fc_4': 1, 'new_fc_5': 30, 'new_fc_6': 1, 'new_fc_7': 8, 'new_fc_8': 25, 'new_fc_9': 0, 'new_fc_10': 31}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 8, 'dr_f': 0.263767221509, 'learning_rate': 0.000862085279, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 8, 'new_fc_2': 4, 'new_fc_3': 25, 'new_fc_4': 11, 'new_fc_5': 2, 'new_fc_6': 18, 'new_fc_7': 31, 'new_fc_8': 5, 'new_fc_9': 5, 'new_fc_10': 7}
{'num_neurons': 4, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.24327336186, 'learning_rate': 0.000755833885, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 22, 'new_fc_2': 0, 'new_fc_3': 23, 'new_fc_4': 13, 'new_fc_5': 3, 'new_fc_6': 7, 'new_fc_7': 13, 'new_fc_8': 22, 'new_fc_9': 29, 'new_fc_10': 11}
{'num_neurons': 16, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.30976162143044994, 'learning_rate': 0.0008815469065914794, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 5, 'new_fc_2': 8, 'new_fc_3': 8, 'new_fc_4': 0, 'new_fc_5': 4, 'new_fc_6': 17, 'new_fc_7': 21, 'new_fc_8': 5, 'new_fc_9': 6, 'new_fc_10': 8}
{'num_neurons': 8, 'unit_c1': 4, 'unit_c2': 5, 'dr_f': 0.048630475373995126, 'learning_rate': 0.0006372335250514366, 'batch_size': 64, 'optimizer': 'Adamax', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 22, 'new_fc_2': 17, 'new_fc_3': 8, 'new_fc_4': 12, 'new_fc_5': 20, 'new_fc_6': 17, 'new_fc_7': 10, 'new_fc_8': 28, 'new_fc_9': 25, 'new_fc_10': 7}
{'num_neurons': 16, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.30976162143044994, 'learning_rate': 0.0008815469065914794, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 5, 'new_fc_2': 8, 'new_fc_3': 8, 'new_fc_4': 0, 'new_fc_5': 4, 'new_fc_6': 17, 'new_fc_7': 21, 'new_fc_8': 5, 'new_fc_9': 6, 'new_fc_10': 8}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 6, 'dr_f': 0.359757618259, 'learning_rate': 0.000332688386, 'batch_size': 64, 'optimizer': 'Adamax', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 6, 'new_fc_2': 10, 'new_fc_3': 19, 'new_fc_4': 26, 'new_fc_5': 10, 'new_fc_6': 23, 'new_fc_7': 3, 'new_fc_8': 18, 'new_fc_9': 21, 'new_fc_10': 16}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.30307853912, 'learning_rate': 0.000468237254, 'batch_size': 64, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 29, 'new_fc_2': 9, 'new_fc_3': 27, 'new_fc_4': 20, 'new_fc_5': 25, 'new_fc_6': 32, 'new_fc_7': 17, 'new_fc_8': 18, 'new_fc_9': 15, 'new_fc_10': 22}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 2, 'dr_f': 0.36719077016400314, 'learning_rate': 0.0005332480486323581, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 14, 'new_fc_2': 2, 'new_fc_3': 6, 'new_fc_4': 29, 'new_fc_5': 14, 'new_fc_6': 13, 'new_fc_7': 32, 'new_fc_8': 5, 'new_fc_9': 2, 'new_fc_10': 30}
{'num_neurons': 8, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.40083511647327585, 'learning_rate': 0.00041921460384206966, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 30, 'new_fc_2': 27, 'new_fc_3': 12, 'new_fc_4': 28, 'new_fc_5': 7, 'new_fc_6': 0, 'new_fc_7': 24, 'new_fc_8': 29, 'new_fc_9': 24, 'new_fc_10': 8}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.4302086818747719, 'learning_rate': 0.0008523509061834574, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 7, 'new_fc_2': 5, 'new_fc_3': 15, 'new_fc_4': 7, 'new_fc_5': 27, 'new_fc_6': 2, 'new_fc_7': 11, 'new_fc_8': 6, 'new_fc_9': 30, 'new_fc_10': 30}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.09396603747489073, 'learning_rate': 0.00019177852401433247, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 29, 'new_fc_2': 31, 'new_fc_3': 27, 'new_fc_4': 19, 'new_fc_5': 6, 'new_fc_6': 19, 'new_fc_7': 4, 'new_fc_8': 12, 'new_fc_9': 4, 'new_fc_10': 5}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.033708645162498344, 'learning_rate': 0.0004832257472745028, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 3, 'new_fc_2': 31, 'new_fc_3': 19, 'new_fc_4': 15, 'new_fc_5': 5, 'new_fc_6': 0, 'new_fc_7': 20, 'new_fc_8': 17, 'new_fc_9': 28, 'new_fc_10': 6}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 4, 'dr_f': 0.44074651789255426, 'learning_rate': 0.0005057029500090573, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 14, 'new_fc_2': 10, 'new_fc_3': 4, 'new_fc_4': 14, 'new_fc_5': 29, 'new_fc_6': 8, 'new_fc_7': 1, 'new_fc_8': 15, 'new_fc_9': 12, 'new_fc_10': 10}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 8, 'dr_f': 0.350286028314, 'learning_rate': 0.000981555389, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 18, 'new_fc_2': 15, 'new_fc_3': 2, 'new_fc_4': 32, 'new_fc_5': 28, 'new_fc_6': 29, 'new_fc_7': 31, 'new_fc_8': 30, 'new_fc_9': 21, 'new_fc_10': 12}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.46566088999263666, 'learning_rate': 0.0006878407881362561, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 17, 'new_fc_2': 31, 'new_fc_3': 32, 'new_fc_4': 30, 'new_fc_5': 27, 'new_fc_6': 18, 'new_fc_7': 7, 'new_fc_8': 22, 'new_fc_9': 27, 'new_fc_10': 8}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 6, 'dr_f': 0.25799512164420646, 'learning_rate': 0.0006475721733356012, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 13, 'new_fc_2': 8, 'new_fc_3': 27, 'new_fc_4': 5, 'new_fc_5': 25, 'new_fc_6': 20, 'new_fc_7': 14, 'new_fc_8': 2, 'new_fc_9': 28, 'new_fc_10': 10}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 4, 'dr_f': 0.43913870009137745, 'learning_rate': 0.0003079593126610548, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 20, 'new_fc_2': 5, 'new_fc_3': 18, 'new_fc_4': 12, 'new_fc_5': 4, 'new_fc_6': 0, 'new_fc_7': 19, 'new_fc_8': 6, 'new_fc_9': 19, 'new_fc_10': 14}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 4, 'dr_f': 0.27621159358432457, 'learning_rate': 0.0008436094904199452, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 32, 'new_fc_2': 17, 'new_fc_3': 4, 'new_fc_4': 6, 'new_fc_5': 23, 'new_fc_6': 19, 'new_fc_7': 32, 'new_fc_8': 3, 'new_fc_9': 31, 'new_fc_10': 8}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 4, 'dr_f': 0.4373192180342761, 'learning_rate': 0.0006328119370510178, 'batch_size': 32, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 7, 'new_fc_2': 4, 'new_fc_3': 10, 'new_fc_4': 27, 'new_fc_5': 22, 'new_fc_6': 22, 'new_fc_7': 24, 'new_fc_8': 23, 'new_fc_9': 10, 'new_fc_10': 3}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 4, 'dr_f': 0.4373192180342761, 'learning_rate': 0.0006328119370510178, 'batch_size': 32, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 7, 'new_fc_2': 4, 'new_fc_3': 10, 'new_fc_4': 27, 'new_fc_5': 22, 'new_fc_6': 22, 'new_fc_7': 24, 'new_fc_8': 23, 'new_fc_9': 10, 'new_fc_10': 3}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 4, 'dr_f': 0.35503751594261646, 'learning_rate': 0.00034323354842579547, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 20, 'new_fc_2': 5, 'new_fc_3': 20, 'new_fc_4': 20, 'new_fc_5': 30, 'new_fc_6': 12, 'new_fc_7': 0, 'new_fc_8': 25, 'new_fc_9': 5, 'new_fc_10': 13}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.32119082625763706, 'learning_rate': 0.000506313859462642, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 24, 'new_fc_2': 21, 'new_fc_3': 5, 'new_fc_4': 0, 'new_fc_5': 28, 'new_fc_6': 24, 'new_fc_7': 26, 'new_fc_8': 4, 'new_fc_9': 31, 'new_fc_10': 30}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 2, 'dr_f': 0.36719077016400314, 'learning_rate': 0.0005332480486323581, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 14, 'new_fc_2': 2, 'new_fc_3': 6, 'new_fc_4': 29, 'new_fc_5': 14, 'new_fc_6': 13, 'new_fc_7': 32, 'new_fc_8': 5, 'new_fc_9': 2, 'new_fc_10': 30}
{'num_neurons': 8, 'unit_c1': 4, 'unit_c2': 2, 'dr_f': 0.31898261209431367, 'learning_rate': 0.00023505008368080593, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 30, 'new_fc_2': 10, 'new_fc_3': 13, 'new_fc_4': 9, 'new_fc_5': 14, 'new_fc_6': 16, 'new_fc_7': 0, 'new_fc_8': 3, 'new_fc_9': 30, 'new_fc_10': 20}
{'num_neurons': 8, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.032126439699556336, 'learning_rate': 0.00013242340299839575, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 9, 'new_fc_2': 15, 'new_fc_3': 23, 'new_fc_4': 5, 'new_fc_5': 28, 'new_fc_6': 23, 'new_fc_7': 31, 'new_fc_8': 27, 'new_fc_9': 12, 'new_fc_10': 23}
{'num_neurons': 16, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.327525615303, 'learning_rate': 0.000166299923, 'batch_size': 64, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 21, 'new_fc_2': 9, 'new_fc_3': 13, 'new_fc_4': 4, 'new_fc_5': 27, 'new_fc_6': 13, 'new_fc_7': 24, 'new_fc_8': 3, 'new_fc_9': 31, 'new_fc_10': 13}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 4, 'dr_f': 0.27621159358432457, 'learning_rate': 0.0008436094904199452, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 32, 'new_fc_2': 17, 'new_fc_3': 4, 'new_fc_4': 6, 'new_fc_5': 23, 'new_fc_6': 19, 'new_fc_7': 32, 'new_fc_8': 3, 'new_fc_9': 31, 'new_fc_10': 8}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.23810503528620017, 'learning_rate': 0.00044119525824830167, 'batch_size': 64, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 21, 'new_fc_2': 1, 'new_fc_3': 22, 'new_fc_4': 19, 'new_fc_5': 14, 'new_fc_6': 29, 'new_fc_7': 32, 'new_fc_8': 8, 'new_fc_9': 27, 'new_fc_10': 12}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.372904750477, 'learning_rate': 0.000754130167, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 7, 'new_fc_2': 17, 'new_fc_3': 31, 'new_fc_4': 9, 'new_fc_5': 5, 'new_fc_6': 5, 'new_fc_7': 6, 'new_fc_8': 15, 'new_fc_9': 7, 'new_fc_10': 15}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.4903223577777538, 'learning_rate': 0.0002521971124160272, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 31, 'new_fc_2': 28, 'new_fc_3': 1, 'new_fc_4': 24, 'new_fc_5': 21, 'new_fc_6': 28, 'new_fc_7': 20, 'new_fc_8': 10, 'new_fc_9': 10, 'new_fc_10': 15}
{'num_neurons': 16, 'unit_c1': 3, 'unit_c2': 4, 'dr_f': 0.45924842908505814, 'learning_rate': 0.0007051428567278408, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 16, 'new_fc_2': 8, 'new_fc_3': 29, 'new_fc_4': 16, 'new_fc_5': 27, 'new_fc_6': 13, 'new_fc_7': 1, 'new_fc_8': 26, 'new_fc_9': 7, 'new_fc_10': 19}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 8, 'dr_f': 0.05533183331753037, 'learning_rate': 0.00011852822428951535, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 19, 'new_fc_2': 7, 'new_fc_3': 11, 'new_fc_4': 15, 'new_fc_5': 30, 'new_fc_6': 0, 'new_fc_7': 15, 'new_fc_8': 16, 'new_fc_9': 6, 'new_fc_10': 12}
{'num_neurons': 4, 'unit_c1': 3, 'unit_c2': 1, 'dr_f': 0.468847788629, 'learning_rate': 0.000652544124, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 28, 'new_fc_2': 32, 'new_fc_3': 22, 'new_fc_4': 17, 'new_fc_5': 0, 'new_fc_6': 0, 'new_fc_7': 21, 'new_fc_8': 14, 'new_fc_9': 23, 'new_fc_10': 16}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 8, 'dr_f': 0.35529771785253816, 'learning_rate': 0.0009974326992642528, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 11, 'new_fc_2': 21, 'new_fc_3': 23, 'new_fc_4': 16, 'new_fc_5': 5, 'new_fc_6': 32, 'new_fc_7': 16, 'new_fc_8': 26, 'new_fc_9': 18, 'new_fc_10': 13}
{'num_neurons': 4, 'unit_c1': 3, 'unit_c2': 2, 'dr_f': 0.06053866998513952, 'learning_rate': 0.0004042500599205534, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 18, 'new_fc_2': 20, 'new_fc_3': 17, 'new_fc_4': 11, 'new_fc_5': 20, 'new_fc_6': 2, 'new_fc_7': 18, 'new_fc_8': 6, 'new_fc_9': 27, 'new_fc_10': 3}
